"","rt","shape_org","cueType","e1_motion_dir","e2_motion_dir","responseAR","cuedAR","uncuedAR","coherence","cued_motion_dir","uncued_motion_dir","response_error","trial_number","round_number","sub","arDiff","pairAvg","cuedMotDir1V0H2R","global_org1W0B","sameDirection1S0D","sameDirection1S0D_R2","pairSameARCat","identicalShapesI1D0","randomTrialsR1C0","motionType1Diag0Trans","responseAR_normed","uncuedCat","cuedCat","respAcc","globalMotion"
"21601",1710,2,2,180,0,-0.23,0.28,0.09,1,0,180,-0.50965,138,1,19231,-0.18533,0.185325,0,0,0,0,1,0,0,0,-0.38223875,"1",1,0,"-1"
"21603",1436,3,1,180,90,-0.23,-0.28,0.37,1,180,90,0.04633,140,1,19231,0.64864,0.04633,0,1,0,0,0,0,0,0,-0.02106,"1",-1,1,"-1"
"21605",2870,3,1,90,0,0.23,0.32,0.23,1,90,0,-0.09266,142,1,19231,-0.09266,0.27799,1,1,0,0,1,0,0,0,-0.0411822222222222,"1",1,1,"1"
"21606",1740,3,2,0,180,0.19,0.09,-0.09,1,180,0,0.09266,143,1,19231,-0.18532,0,0,1,0,0,0,0,0,0,0.0529542857142857,"-1",1,1,"-1"
"21607",1390,2,2,0,90,-0.28,-0.42,-0.42,1,90,0,0.139,144,1,19231,0,-0.41699,1,0,0,0,1,1,0,0,-0.0397114285714286,"-1",-1,1,"1"
"21608",1697,1,1,180,90,-0.46,-0.42,-0.09,1,180,90,-0.04633,145,1,19231,0.32433,-0.254825,0,0,0,0,1,0,0,0,-0.225041428571429,"-1",-1,1,"-1"
"21610",2304,4,2,0,90,-0.09,-0.46,-0.37,1,90,0,0.37065,0,2,19231,0.09266,-0.41699,1,1,0,0,1,0,0,0,-0.01158,"-1",-1,1,"1"
"21611",2984,2,2,90,270,0.37,0.19,-0.32,1,270,90,0.18533,1,2,19231,-0.50965,-0.069495,1,0,0,0,0,0,0,0,0.277987142857143,"-1",1,1,"1"
"21612",1500,2,1,270,270,-0.19,0,0.46,1,270,270,-0.18533,2,2,19231,0.46332,0.23166,1,0,1,1,0,0,0,1,0.069495,"1",0,0,"1"
"21614",3424,3,2,0,0,-0.14,-0.37,0,1,0,0,0.23166,4,2,19231,0.37066,-0.18533,0,1,1,1,0,0,0,1,0.105897142857143,"0",-1,1,"-1"
"21615",1559,3,1,270,0,-0.19,0.14,-0.19,1,270,0,-0.32432,5,2,19231,-0.32432,-0.02317,1,1,0,0,0,0,0,1,-0.14479,"-1",1,0,"1"
"21616",6229,3,2,270,90,-0.14,0.19,0.14,1,90,270,-0.32432,6,2,19231,-0.04634,0.16216,1,1,0,0,1,0,0,0,-0.231662857142857,"1",1,0,"1"
"21617",1465,3,2,270,270,-0.09,0.46,0.42,1,270,270,-0.55598,7,2,19231,-0.04633,0.440155,1,1,1,1,1,0,0,1,-0.240922,"1",1,0,"1"
"21618",1083,3,2,0,90,-0.14,-0.09,0.46,1,90,0,-0.04633,8,2,19231,0.55598,0.18533,1,1,0,0,0,0,0,0,-0.0264771428571429,"1",-1,1,"1"
"21619",1855,3,2,0,90,0.32,0.09,-0.46,1,90,0,0.23166,9,2,19231,-0.55598,-0.18533,1,1,0,0,0,0,0,0,0.191944285714286,"-1",1,1,"1"
"21621",2670,3,2,180,180,-0.28,-0.42,0.19,1,180,180,0.139,11,2,19231,0.60232,-0.11583,0,1,1,1,0,0,0,1,-0.0397114285714286,"1",-1,1,"-1"
"21623",1778,1,2,0,270,-0.23,0.32,0.42,1,270,0,-0.55598,13,2,19231,0.09267,0.370655,1,0,0,0,1,0,0,1,-0.504502222222222,"1",1,0,"1"
"21624",1972,3,1,90,180,-0.23,-0.05,0.46,1,90,180,-0.18533,14,2,19231,0.50965,0.208495,1,1,0,0,0,0,0,0,-0.115829,"1",-1,1,"1"
"21625",1369,3,2,180,90,-0.23,-0.19,-0.46,1,90,180,-0.04633,15,2,19231,-0.27799,-0.324325,1,1,0,0,1,0,0,0,-0.0463333333333333,"-1",-1,1,"1"
"21626",1184,3,2,270,0,-0.28,-0.32,-0.42,1,0,270,0.04633,16,2,19231,-0.09267,-0.370655,0,1,0,0,1,0,0,1,-0.027797,"-1",-1,1,"-1"
"21627",2772,3,1,180,180,0.23,-0.14,-0.19,1,180,180,0.37065,17,2,19231,-0.04633,-0.162165,0,1,1,1,1,0,0,1,0.327887692307692,"-1",-1,0,"-1"
"21628",1389,2,2,90,270,-0.28,-0.05,-0.14,1,270,90,-0.23166,18,2,19231,-0.09267,-0.092665,1,0,0,0,1,0,0,0,-0.162159,"-1",-1,1,"1"
"21629",2091,4,2,270,270,0.14,0.05,-0.23,1,270,270,0.09266,19,2,19231,-0.27799,-0.092665,1,1,1,1,0,0,0,1,0.05211625,"-1",1,1,"1"
"21630",1765,2,2,270,270,-0.28,-0.05,-0.19,1,270,270,-0.23166,20,2,19231,-0.139,-0.11583,1,0,1,1,1,0,0,1,-0.162159,"-1",-1,1,"1"
"21631",1173,2,2,0,180,-0.23,-0.09,-0.37,1,180,0,-0.139,21,2,19231,-0.278,-0.23166,0,0,0,0,1,0,0,0,-0.119137142857143,"-1",-1,1,"-1"
"21632",1413,1,2,270,270,0.19,0.42,0.09,1,270,270,-0.23166,22,2,19231,-0.32433,0.254825,1,0,1,1,1,0,0,1,-0.04053625,"1",1,1,"1"
"21634",2019,4,2,90,180,-0.23,0,0.05,1,180,90,-0.23166,24,2,19231,0.04633,0.023165,0,1,0,0,0,0,0,0,0.023165,"1",0,0,"-1"
"21636",3412,3,1,270,180,-0.28,-0.28,0.09,1,270,180,0,26,2,19231,0.37065,-0.092665,1,1,0,0,0,0,0,0,-0.06739,"1",-1,1,"1"
"21637",2163,1,2,90,180,0.19,0.37,0.32,1,180,90,-0.18533,27,2,19231,-0.04633,0.347485,0,0,0,0,1,0,0,0,-0.1158275,"1",1,1,"-1"
"21638",2563,3,1,90,90,0.28,0.32,0.23,1,90,90,-0.04633,28,2,19231,-0.09266,0.27799,1,1,1,1,1,0,0,1,0.00514777777777781,"1",1,1,"1"
"21639",1992,1,2,90,90,0.09,0.09,0.09,1,90,90,0,29,2,19231,0,0.09266,1,0,1,1,1,1,0,1,-0.0397157142857143,"1",1,1,"1"
"21641",2447,3,1,270,0,0.28,0.23,0.37,1,270,0,0.04633,31,2,19231,0.13899,0.301155,1,1,0,0,1,0,0,1,0.111196,"1",1,1,"1"
"21643",2459,2,1,180,0,0.28,0.19,0.14,1,180,0,0.09266,33,2,19231,-0.04634,0.16216,0,0,0,0,1,0,0,0,0.185327142857143,"1",1,1,"-1"
"21644",1784,3,1,270,270,0.23,0.09,0.14,1,270,270,0.139,34,2,19231,0.04633,0.115825,1,1,1,1,1,0,0,1,0.0992842857142857,"1",1,1,"1"
"21645",1941,2,2,0,0,-0.32,-0.46,-0.19,1,0,0,0.139,35,2,19231,0.27799,-0.324325,0,0,1,1,1,0,0,1,-0.24324,"-1",-1,1,"-1"
"21647",1674,3,1,180,180,-0.19,-0.19,0.46,1,180,180,0,37,2,19231,0.64865,0.138995,0,1,1,1,0,0,0,1,-0.00000333333333332742,"1",-1,1,"-1"
"21649",17819,3,2,0,90,0.19,0.23,-0.05,1,90,0,-0.04633,39,2,19231,-0.27799,0.092665,1,1,0,0,0,0,0,0,0.018536,"-1",1,1,"1"
"21650",1933,2,2,270,270,0.23,0.19,-0.32,1,270,270,0.04633,40,2,19231,-0.50965,-0.069495,1,0,1,1,0,0,0,1,0.138997142857143,"-1",1,1,"1"
"21654",1509,4,1,90,90,-0.19,-0.42,-0.23,1,90,90,0.23166,44,2,19231,0.18533,-0.324325,1,1,1,1,1,0,0,1,0.0529485714285714,"-1",-1,1,"1"
"21656",1309,1,1,180,0,0.32,0.42,0.32,1,180,0,-0.09266,46,2,19231,-0.09267,0.370655,0,0,0,0,1,0,0,0,0.09845375,"1",1,1,"-1"
"21659",1188,4,2,180,270,-0.28,0.05,0.37,1,270,180,-0.32432,49,2,19231,0.32432,0.20849,1,1,0,0,1,0,0,0,-0.36486375,"1",1,0,"1"
"21660",1152,2,2,0,180,-0.32,-0.28,-0.28,1,180,0,-0.04633,50,2,19231,0,-0.27799,0,0,0,0,1,1,0,0,-0.11372,"-1",-1,1,"-1"
"21664",1732,3,1,180,180,-0.19,-0.23,0.19,1,180,180,0.04633,54,2,19231,0.41699,-0.023165,0,1,1,1,0,0,0,1,0.0617733333333333,"1",-1,1,"-1"
"21665",2054,2,2,270,90,-0.05,-0.19,0.14,1,90,270,0.139,55,2,19231,0.32432,-0.02317,1,0,0,0,0,0,0,0,0.138996666666667,"1",-1,1,"1"
"21667",1889,4,2,270,90,0.23,0.42,0.28,1,90,270,-0.18533,57,2,19231,-0.139,0.34749,1,1,0,0,1,0,0,0,0.00579375000000001,"1",1,1,"1"
"21669",1651,1,2,180,0,0.19,0.14,-0.42,1,0,180,0.04633,59,2,19231,-0.55598,-0.139,0,0,0,0,0,0,0,0,0.22587,"-1",1,1,"-1"
"21670",1655,3,2,270,90,-0.14,0,0.14,1,90,270,-0.139,60,2,19231,0.13899,0.069495,1,1,0,0,0,0,0,0,0.115825,"1",0,0,"1"
"21672",2035,1,1,180,90,0.23,0.46,0.23,1,180,90,-0.23166,62,2,19231,-0.23166,0.34749,0,0,0,0,1,0,0,0,0.083398,"1",1,1,"-1"
"21673",1408,1,1,270,180,-0.14,-0.28,-0.28,1,270,180,0.139,63,2,19231,0,-0.27799,1,0,0,0,1,1,0,0,0.0716,"-1",-1,1,"1"
"21675",2263,3,2,90,180,0.23,0.09,0.09,1,180,90,0.139,65,2,19231,0,0.09266,0,1,0,0,1,1,0,0,0.0992842857142857,"1",1,1,"-1"
"21676",4155,4,1,90,0,0.23,0,-0.28,1,90,0,0.23166,66,2,19231,-0.27799,-0.138995,1,1,0,0,0,0,0,0,0.486485,"-1",0,0,"1"
"21677",1198,3,1,0,180,-0.19,-0.42,0.46,1,0,180,0.23166,67,2,19231,0.88031,0.023165,0,1,0,0,0,0,0,0,0.0529485714285714,"1",-1,1,"-1"
"21678",2189,1,1,0,0,0.19,0.32,0.05,1,0,0,-0.139,68,2,19231,-0.27799,0.185325,0,0,1,1,1,0,0,1,-0.0875122222222222,"1",1,1,"-1"
"21679",2139,1,1,180,180,-0.09,0,-0.28,1,180,180,-0.09266,69,2,19231,-0.27799,-0.138995,0,0,1,1,0,0,0,1,0.162165,"-1",0,0,"-1"
"21681",1473,3,1,270,0,-0.05,-0.14,-0.14,1,270,0,0.09266,71,2,19231,0,-0.139,1,1,0,0,1,1,0,1,0.0498976923076923,"-1",-1,1,"1"
"21683",1293,2,1,180,0,0.28,0.32,0.28,1,180,0,-0.04633,73,2,19231,-0.04633,0.301155,0,0,0,0,1,0,0,0,0.00514777777777781,"1",1,1,"-1"
"21684",1543,4,2,180,90,-0.19,0.14,0.14,1,90,180,-0.32432,74,2,19231,0,0.13899,1,1,0,0,1,1,0,0,-0.14479,"1",1,0,"1"
"21688",1579,4,2,180,180,-0.14,-0.09,-0.14,1,180,180,-0.04633,78,2,19231,-0.04634,-0.11583,0,1,1,1,1,0,0,1,-0.0264771428571429,"-1",-1,1,"-1"
"21690",1431,3,2,90,180,-0.23,-0.32,-0.32,1,180,90,0.09266,80,2,19231,0,-0.32432,0,1,0,0,1,1,0,0,0.018533,"-1",-1,1,"-1"
"21691",1471,4,1,180,0,-0.19,0,-0.09,1,180,0,-0.18533,81,2,19231,-0.09266,-0.04633,0,1,0,0,0,0,0,0,0.069495,"-1",0,0,"-1"
"21693",2137,3,1,90,0,-0.14,0.42,0.37,1,90,0,-0.55598,83,2,19231,-0.04634,0.39382,1,1,0,0,1,0,0,0,-0.36486625,"1",1,0,"1"
"21694",2139,3,1,90,180,-0.19,-0.23,-0.23,1,90,180,0.04633,84,2,19231,0,-0.23166,1,1,0,0,1,1,0,0,0.0617733333333333,"-1",-1,1,"1"
"21695",2525,2,2,270,270,-0.46,-0.28,0.32,1,270,270,-0.18533,85,2,19231,0.60231,0.023165,1,0,1,1,0,0,0,1,-0.25272,"1",-1,1,"1"
"21697",1523,3,1,180,180,-0.19,-0.14,-0.46,1,180,180,-0.04633,87,2,19231,-0.32432,-0.30116,0,1,1,1,1,0,0,1,-0.0891023076923077,"-1",-1,1,"-1"
"21700",2065,1,2,270,180,0.51,0.32,0.05,1,180,270,0.18533,90,2,19231,-0.27799,0.185325,0,0,0,0,1,0,0,0,0.236807777777778,"1",1,1,"-1"
"21701",1626,3,2,270,270,0.28,0.32,-0.23,1,270,270,-0.04633,91,2,19231,-0.55598,0.04633,1,1,1,1,0,0,0,1,0.00514777777777781,"-1",1,1,"1"
"21703",1574,2,1,0,90,-0.23,0,-0.42,1,0,90,-0.23166,93,2,19231,-0.41699,-0.208495,0,0,0,0,0,0,0,0,0.023165,"-1",0,0,"-1"
"21705",1402,2,2,0,90,-0.05,-0.05,-0.09,1,90,0,0,95,2,19231,-0.04633,-0.069495,1,0,0,0,1,0,0,0,0.069501,"-1",-1,1,"1"
"21706",1774,2,2,90,270,-0.32,-0.28,-0.05,1,270,90,-0.04633,96,2,19231,0.23166,-0.16216,1,0,0,0,1,0,0,0,-0.11372,"-1",-1,1,"1"
"21707",1470,1,1,270,270,0.14,-0.09,-0.32,1,270,270,0.23166,97,2,19231,-0.23166,-0.20849,1,0,1,1,1,0,0,1,0.251512857142857,"-1",-1,0,"1"
"21708",1384,2,1,90,180,0.19,0.28,-0.32,1,90,180,-0.09266,98,2,19231,-0.60231,-0.023165,1,0,0,0,0,0,0,0,0.03475125,"-1",1,1,"1"
"21710",1603,2,2,180,180,0.32,0.32,-0.19,1,180,180,0,100,2,19231,-0.50965,0.069495,0,0,1,1,0,0,0,1,0.0514777777777778,"-1",1,1,"-1"
"21711",2060,3,1,270,180,-0.23,-0.09,0.28,1,270,180,-0.139,101,2,19231,0.37065,0.092665,1,1,0,0,0,0,0,0,-0.119137142857143,"1",-1,1,"1"
"21712",1250,3,1,90,0,-0.19,-0.09,-0.09,1,90,0,-0.09266,102,2,19231,0,-0.09266,1,1,0,0,1,1,0,0,-0.0728071428571428,"-1",-1,1,"1"
"21713",1689,1,1,0,270,0.19,0.28,0.42,1,0,270,-0.09266,103,2,19231,0.139,0.34749,0,0,0,0,1,0,0,1,0.03475125,"1",1,1,"-1"
"21714",2681,3,2,270,270,0.42,0.05,0.42,1,270,270,0.37065,104,2,19231,0.37066,0.23166,1,1,1,1,1,0,0,1,0.33011625,"1",1,1,"1"
"21715",2503,3,2,180,90,-0.09,-0.32,0.09,1,90,180,0.23166,105,2,19231,0.41698,-0.11583,1,1,0,0,0,0,0,0,0.157533,"1",-1,1,"1"
"21717",1732,4,1,90,180,0.28,0.09,-0.05,1,90,180,0.18533,107,2,19231,-0.13899,0.023165,1,1,0,0,0,0,0,0,0.145614285714286,"-1",1,1,"1"
"21719",1432,2,1,180,270,0.23,0.28,-0.14,1,180,270,-0.04633,109,2,19231,-0.41699,0.069495,0,0,0,0,0,0,0,0,0.08108125,"-1",1,1,"-1"
"21720",1613,1,2,180,0,-0.23,-0.14,0.32,1,0,180,-0.09266,110,2,19231,0.46332,0.09266,0,0,0,0,0,0,0,0,-0.135432307692308,"1",-1,1,"-1"
"21721",2371,3,2,0,270,-0.32,-0.19,0.37,1,270,0,-0.139,111,2,19231,0.55598,0.09266,1,1,0,0,0,0,0,1,-0.138993333333333,"1",-1,1,"1"
"21722",1385,3,1,180,270,-0.37,-0.32,-0.37,1,180,270,-0.04633,112,2,19231,-0.04634,-0.34749,0,1,0,0,1,0,0,0,-0.120467,"-1",-1,1,"-1"
"21723",1265,2,1,0,90,-0.32,-0.37,-0.23,1,0,90,0.04633,113,2,19231,0.139,-0.30116,0,0,0,0,1,0,0,0,-0.0794228571428571,"-1",-1,1,"-1"
"21727",1524,4,1,180,0,0.32,0.28,0.28,1,180,0,0.04633,117,2,19231,0,0.27799,0,1,0,0,1,1,0,0,0.17374125,"1",1,1,"-1"
"21731",1416,4,1,90,180,-0.23,-0.32,-0.32,1,90,180,0.09266,121,2,19231,0,-0.32432,1,1,0,0,1,1,0,0,0.018533,"-1",-1,1,"1"
"21732",1562,4,2,0,0,-0.28,-0.42,-0.28,1,0,0,0.139,122,2,19231,0.139,-0.34749,0,1,1,1,1,0,0,1,-0.0397114285714286,"-1",-1,1,"-1"
"21733",1898,1,2,270,0,-0.14,0.32,-0.32,1,0,270,-0.46332,123,2,19231,-0.64864,0,0,0,0,0,0,0,0,1,-0.411842222222222,"-1",1,0,"-1"
"21734",2560,3,1,270,270,-0.23,-0.23,0.14,1,270,270,0,124,2,19231,0.37065,-0.046335,1,1,1,1,0,0,0,1,0.0154433333333333,"1",-1,1,"1"
"21735",1682,2,2,180,180,-0.09,-0.14,-0.05,1,180,180,0.04633,125,2,19231,0.09267,-0.092665,0,0,1,1,1,0,0,1,0.0035676923076923,"-1",-1,1,"-1"
"21739",2379,3,2,180,0,0.37,0.28,-0.32,1,0,180,0.09266,129,2,19231,-0.60231,-0.023165,0,1,0,0,0,0,0,0,0.22007125,"-1",1,1,"-1"
"21741",1087,1,2,270,90,-0.14,-0.23,0.23,1,90,270,0.09266,131,2,19231,0.46332,0,1,0,0,0,0,0,0,0,0.108103333333333,"1",-1,1,"1"
"21742",1665,3,2,270,90,-0.28,-0.05,-0.14,1,90,270,-0.23166,132,2,19231,-0.09267,-0.092665,1,1,0,0,1,0,0,0,-0.162159,"-1",-1,1,"1"
"21743",1656,3,1,270,270,0.19,0.05,0.46,1,270,270,0.139,133,2,19231,0.41699,0.254825,1,1,1,1,1,0,0,1,0.09845625,"1",1,1,"1"
"21744",1726,2,1,90,270,-0.28,-0.23,0.42,1,90,270,-0.04633,134,2,19231,0.64865,0.092665,1,0,0,0,0,0,0,0,-0.0308866666666667,"1",-1,1,"1"
"21745",1870,2,2,270,0,-0.42,-0.42,0.09,1,0,270,0,135,2,19231,0.50965,-0.162165,0,0,0,0,0,0,0,1,-0.178711428571429,"1",-1,1,"-1"
"21746",1977,4,2,270,180,0.23,0.05,0.14,1,180,270,0.18533,136,2,19231,0.09266,0.09266,0,1,0,0,1,0,0,0,0.14478625,"1",1,1,"-1"
"21747",1623,1,2,0,180,-0.23,-0.46,0.46,1,180,0,0.23166,137,2,19231,0.92664,0,0,0,0,0,0,0,0,0,-0.15058,"1",-1,1,"-1"
"21748",1934,4,1,90,0,-0.23,0.09,-0.23,1,90,0,-0.32432,138,2,19231,-0.32432,-0.0695,1,1,0,0,0,0,0,0,-0.364035714285714,"-1",1,0,"1"
"21749",1254,1,1,180,180,-0.19,-0.46,0.23,1,180,180,0.27799,139,2,19231,0.69498,-0.11583,0,0,1,1,0,0,0,1,-0.10425,"1",-1,1,"-1"
"21750",1912,2,2,180,180,-0.23,0.09,-0.28,1,180,180,-0.32432,140,2,19231,-0.37065,-0.092665,0,0,1,1,0,0,0,1,-0.364035714285714,"-1",1,0,"-1"
"21751",1232,1,1,90,270,0.28,0.37,0.23,1,90,270,-0.09266,141,2,19231,-0.13899,0.301155,1,0,0,0,1,0,0,0,-0.0231675,"1",1,1,"1"
"21752",1811,2,1,0,90,-0.32,-0.14,-0.19,1,0,90,-0.18533,142,2,19231,-0.04633,-0.162165,0,0,0,0,1,0,0,0,-0.228092307692308,"-1",-1,1,"-1"
"21755",1738,2,2,0,180,-0.23,-0.37,-0.37,1,180,0,0.139,145,2,19231,0,-0.37066,0,0,0,0,1,1,0,0,0.0132371428571429,"-1",-1,1,"-1"
"21756",2434,3,1,270,0,-0.46,-0.32,-0.32,1,270,0,-0.139,146,2,19231,0,-0.32432,1,1,0,0,1,1,0,1,-0.213127,"-1",-1,1,"1"
"21758",26981,1,2,180,90,0.09,0.05,-0.23,1,90,180,0.04633,1,0,19223,-0.27799,-0.092665,1,0,0,0,0,0,0,0,0.0308866666666667,"-1",1,1,"1"
"21761",6177,3,2,90,270,-0.09,-0.37,-0.32,1,270,90,0.27799,4,0,19223,0.04634,-0.34749,1,1,0,0,1,0,0,0,0.250196,"-1",-1,1,"1"
"21763",2327,2,1,270,270,0.37,0.09,-0.46,1,270,270,0.27799,6,0,19223,-0.55598,-0.18533,1,0,1,1,0,0,0,1,0.620842,"-1",1,1,"1"
"21765",3872,4,1,180,90,-0.46,0,-0.46,1,180,90,-0.46332,8,0,19223,-0.46332,-0.23166,0,1,0,0,0,0,0,0,-0.34749,"-1",0,0,"-1"
"21766",1863,4,1,0,0,-0.37,0.23,-0.23,1,0,0,-0.60231,9,0,19223,-0.46332,0,0,1,1,1,0,0,0,1,-0.702703333333333,"-1",1,0,"-1"
"21767",2410,2,2,90,270,-0.23,0.09,0.32,1,270,90,-0.32432,10,0,19223,0.23166,0.20849,1,0,0,0,1,0,0,0,0.018532,"1",1,0,"1"
"21769",6084,4,1,90,90,-0.6,-0.37,0.37,1,90,90,-0.23166,12,0,19223,0.74131,-0.000005000000000005,1,1,1,1,0,0,0,1,-0.259454,"1",-1,1,"1"
"21770",2923,3,1,0,270,0.28,-0.14,-0.14,1,0,270,0.41699,13,0,19223,0,-0.139,0,1,0,0,1,1,0,1,0.46753,"-1",-1,0,"-1"
"21771",2300,4,2,180,90,-0.14,-0.23,0.37,1,90,180,0.09266,14,0,19223,0.60231,0.069495,1,1,0,0,0,0,0,0,0.287252,"1",-1,1,"1"
"21772",1275,2,2,270,0,-0.28,0.46,0.23,1,0,270,-0.74131,15,0,19223,-0.23166,0.34749,0,0,0,0,1,0,0,1,-0.282624,"1",1,0,"-1"
"21775",3007,4,1,180,180,-0.56,0.09,0.32,1,180,180,-0.64865,18,0,19223,0.23166,0.20849,0,1,1,1,1,0,0,1,-0.305788,"1",1,0,"-1"
"21776",2074,1,2,270,0,0.42,0.05,-0.37,1,0,270,0.37065,19,0,19223,-0.41699,-0.162165,0,0,0,0,0,0,0,1,0.355216666666667,"-1",1,1,"-1"
"21779",2437,2,1,0,180,0.28,0.32,0.28,1,0,180,-0.04633,22,0,19223,-0.04633,0.301155,0,0,0,0,1,0,0,0,0.0849433333333333,"1",1,1,"-1"
"21783",1811,4,1,270,180,-0.42,0.42,-0.09,1,270,180,-0.83397,26,0,19223,-0.50965,0.162165,1,1,0,0,0,0,0,0,-0.813383333333333,"-1",1,0,"1"
"21786",1468,2,1,0,0,-0.51,-0.23,0.09,1,0,0,-0.27799,29,0,19223,0.32432,-0.0695,0,0,1,1,0,0,0,1,-0.083398,"1",-1,1,"-1"
"21787",7168,2,2,180,0,0.23,0.05,0.05,1,0,180,0.18533,30,0,19223,0,0.04633,0,0,0,0,1,1,0,0,0.169886666666667,"1",1,1,"-1"
"21788",1762,3,2,270,0,-0.09,0.46,0.46,1,0,270,-0.55598,31,0,19223,0,0.46332,0,1,0,0,1,1,0,1,-0.097294,"1",1,0,"-1"
"21789",1505,4,1,90,270,-0.37,-0.37,-0.37,1,90,270,0,32,0,19223,0,-0.37066,1,1,0,0,1,1,0,0,-0.027804,"-1",-1,1,"1"
"21790",3082,4,1,0,0,0.37,0.37,-0.32,1,0,0,0,33,0,19223,-0.69497,0.023165,0,1,1,1,0,0,0,1,0.1274075,"-1",1,1,"-1"
"21791",1780,2,2,180,180,0.37,0.14,0.14,1,180,180,0.23166,34,0,19223,0,0.13899,0,0,1,1,1,1,0,1,0.1216175,"1",1,1,"-1"
"21792",1548,4,1,180,0,-0.09,-0.28,-0.28,1,180,0,0.18533,35,0,19223,0,-0.27799,0,1,0,0,1,1,0,0,0.18533125,"-1",-1,1,"-1"
"21796",5747,3,1,90,270,-0.46,-0.42,-0.28,1,90,270,-0.04633,39,0,19223,0.139,-0.34749,1,1,0,0,1,0,0,0,-0.0823688888888889,"-1",-1,1,"1"
"21797",4827,4,1,90,90,0.14,0.23,-0.05,1,90,90,-0.09266,40,0,19223,-0.27799,0.092665,1,1,1,1,0,0,0,1,-0.193053333333333,"-1",1,1,"1"
"21798",2585,2,2,90,180,0.46,0.46,0.46,1,180,90,0,41,0,19223,0,0.46332,0,0,0,0,1,1,0,0,0.458686,"1",1,1,"-1"
"21799",1966,4,2,90,0,-0.56,0.14,-0.28,1,0,90,-0.69498,42,0,19223,-0.41698,-0.0695,0,1,0,0,0,0,0,0,-0.8050125,"-1",1,0,"-1"
"21800",2102,3,1,270,0,-0.46,-0.19,0.19,1,270,0,-0.27799,43,0,19223,0.37066,0,1,1,0,0,0,0,0,1,-0.247105,"1",-1,1,"1"
"21801",1870,3,2,180,180,0.05,0.09,-0.19,1,180,180,-0.04633,44,0,19223,-0.27799,-0.046335,0,1,1,1,0,0,0,1,0.296522,"-1",1,1,"-1"
"21803",1556,4,2,90,270,-0.42,-0.19,-0.46,1,270,90,-0.23166,46,0,19223,-0.27799,-0.324325,1,1,0,0,1,0,0,0,-0.200775,"-1",-1,1,"1"
"21805",2008,1,1,270,270,0.32,0.42,0.46,1,270,270,-0.09266,48,0,19223,0.04633,0.440155,1,0,1,1,1,0,0,1,-0.0720733333333333,"1",1,1,"1"
"21808",1162,2,2,0,180,-0.05,-0.09,0.14,1,180,0,0.04633,51,0,19223,0.23165,0.023165,0,0,0,0,0,0,0,0,-0.0661842857142857,"1",-1,1,"-1"
"21810",3868,3,1,0,180,0.19,-0.19,0.19,1,0,180,0.37065,53,0,19223,0.37066,0,0,1,0,0,0,0,0,0,0.401545,"1",-1,0,"-1"
"21812",1510,4,2,270,180,-0.09,-0.23,-0.46,1,180,270,0.139,55,0,19223,-0.23166,-0.34749,0,1,0,0,1,0,0,0,0.333592,"-1",-1,1,"-1"
"21813",1431,4,2,90,270,-0.37,-0.32,-0.32,1,270,90,-0.04633,56,0,19223,0,-0.32432,1,1,0,0,1,1,0,0,-0.304468571428571,"-1",-1,1,"1"
"21815",1192,4,1,180,270,-0.23,0.19,0.09,1,180,270,-0.41699,58,0,19223,-0.09267,0.138995,0,1,0,0,1,0,0,0,-0.496411428571429,"1",1,0,"-1"
"21816",1242,4,2,270,270,-0.14,-0.28,0.23,1,270,270,0.139,59,0,19223,0.50965,-0.023165,1,1,1,1,0,0,0,1,0.13899125,"1",-1,1,"1"
"21817",1295,4,2,90,0,0.14,-0.09,-0.23,1,0,90,0.23166,60,0,19223,-0.139,-0.16216,0,1,0,0,1,0,0,0,0.119135714285714,"-1",-1,0,"-1"
"21819",2965,2,2,0,0,-0.14,-0.32,-0.32,1,0,0,0.18533,62,0,19223,0,-0.32432,0,0,1,1,1,1,0,1,-0.0728085714285714,"-1",-1,1,"-1"
"21820",1323,3,2,0,0,0.09,0.42,-0.32,1,0,0,-0.32432,63,0,19223,-0.74131,0.046335,0,1,1,1,0,0,0,1,-0.303733333333333,"-1",1,1,"-1"
"21822",1156,2,2,90,180,-0.23,0.23,-0.37,1,180,90,-0.46332,65,0,19223,-0.60232,-0.0695,0,0,0,0,0,0,0,0,-0.563703333333333,"-1",1,0,"-1"
"21823",2182,2,2,0,0,0.56,0.42,0.42,1,0,0,0.139,66,0,19223,0,0.41699,0,0,1,1,1,1,0,1,0.159586666666667,"1",1,1,"-1"
"21824",2582,4,2,270,90,-0.37,0.32,0.05,1,90,270,-0.69498,67,0,19223,-0.27799,0.185325,1,1,0,0,1,0,0,0,-0.563706666666667,"1",1,0,"1"
"21826",1848,2,2,90,180,-0.23,-0.37,0.42,1,180,90,0.139,69,0,19223,0.78765,0.023165,0,0,0,0,0,0,0,0,0.111196,"1",-1,1,"-1"
"21827",1257,4,2,270,0,0.05,-0.46,-0.19,1,0,270,0.50965,70,0,19223,0.27799,-0.324325,0,1,0,0,1,0,0,1,0.483907777777778,"-1",-1,0,"-1"
"21828",1405,2,2,0,90,-0.37,-0.05,-0.14,1,90,0,-0.32432,71,0,19223,-0.09267,-0.092665,1,0,0,0,1,0,0,0,-0.272205,"-1",-1,1,"1"
